Sheet,room,idx,original,translated,comments
 לא לערוך!! - גיבוי של טקסטים מ,rm59.sc,20,"This bank of lights looks extremely important, or it would if you were a Sarien.","סוללת המנורות נראית חשובה ביותר, או היתה נראית אילו היית סרייאני.",
 לא לערוך!! - גיבוי של טקסטים מ,rm59.sc,21,gadgets,מכשירים,
 לא לערוך!! - גיבוי של טקסטים מ,rm6.sc,0,More hallway extends through the Arcada. There is an elevator door nearby.,עוד מסדרונות נמתחים לאורך הארקדה. דלת מעלית נראית בסמוך.,
 לא לערוך!! - גיבוי של טקסטים מ,rm6.sc,1,David,דוד,
 לא לערוך!! - גיבוי של טקסטים מ,rm6.sc,2,"A cursory glance indicates that Dave, a lab technician, is dead. Normally you wouldn't be able to tell, except that his intestines are hanging out of the scorched opening where his abdominal wall used to be. You remember that he was forced to serve in the Xenon National Guard (but he wasn't bitter).","מבט חטוף קובע כי דייב, טכנאי מעבדה, מת. בעיקרון לא היית מצליח להבדיל, אילולא העובדה שמעיו השתלשלו דרך פתח חרוך שנפער במקום בו היתה אמורה להיות דופן הבטן. אתה זוכר שהוא אולץ לשרת במשמר הלאומי של זנון (אבל אז הוא לא היה כל כך ממורמר).",
 לא לערוך!! - גיבוי של טקסטים מ,rm6.sc,3,Blanche,בלאנש,
 לא לערוך!! - גיבוי של טקסטים מ,rm6.sc,4,"This is one of the head research scientists, Blanche. You wanted to get to know her a little better. However, seeing her ruptured chest wall reveals more about her than you were hoping to learn.","זוהי אחת ממדעני המחקר הראשיים, בלאנש. תמיד רצית להכיר אותה יותר מקרוב. אם כי קיר בית החזה הקרוע שלה חושף אודותיה יותר ממה שקיווית ללמוד.",
 לא לערוך!! - גיבוי של טקסטים מ,rm6.sc,5,light,תאורה,
 לא לערוך!! - גיבוי של טקסטים מ,rm6.sc,6,An arrow in the elevator light assembly points up.,חץ במכלול תאורת המעלית מצביע כלפי מעלה.,
 לא לערוך!! - גיבוי של טקסטים מ,rm6.sc,7,alert light,נורית אזהרה,
 לא לערוך!! - גיבוי של טקסטים מ,rm6.sc,8,"In case you're trying to play this as a text adventure, the sign says 'RED ALERT' and it's flashing.","במקרה שאתה מנסה לשחק את זה כהרפתקת טקסט, השלט מכריז 'צבע אדום' והוא מהבהב.",
 לא לערוך!! - גיבוי של טקסטים מ,rm6.sc,9,elevator door,דלת מעלית,
 לא לערוך!! - גיבוי של טקסטים מ,rm6.sc,10,This is an elevator to one of the other levels of the Arcada.,מעלית זו נעה אל אחד ממפלסי הארקדה.,
 לא לערוך!! - גיבוי של טקסטים מ,rm6.sc,11,elevator door,דלת מעלית,
 לא לערוך!! - גיבוי של טקסטים מ,rm6.sc,12,This is an elevator to one of the other levels of the Arcada.,מעלית זו נעה אל אחד ממפלסי הארקדה.,
 לא לערוך!! - גיבוי של טקסטים מ,rm6.sc,13,panicking droid,דרואיד בפאניקה,
 לא לערוך!! - גיבוי של טקסטים מ,rm6.sc,14,A fairly spazzed-out droid is on the loose in your immediate proprioceptic area.,דרואיד מפרכס ומבוהל מסתובב חופשי בטווח ההתמצאות המיידי שלך.,
 לא לערוך!! - גיבוי של טקסטים מ,rm6.sc,15,labDoor,דלת המעבדה,
 לא לערוך!! - גיבוי של טקסטים מ,rm6.sc,16,This is the door to the top secret Star Generator Lab. It's been forcibly ventilated!,זוהי דלת המעבדה הסודית של מחולל הכוכבים. היא נפרצה באלימות!,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,0,This is an interesting place. Strange devices decorate almost every area.,המקום הזה מעניין. מכשירים מוזרים מרפדים את מלוא השטח.,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,1, elevator door,דלת מעלית,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,2,This is an elevator.,זוהי מעלית.,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,3,elevator door,דלת מעלית,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,4,garbage disposal,טוחן אשפה,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,5,This utilitarian-looking door probably leads to the trash disposal facility.,דלת תועלתנית זו מובילה ככל הנראה למתקן סילוק האשפה.,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,6,purple energy,אנרגיה סגולה,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,7,Vast amounts of energy.,כמות עצומה של אנרגיה.,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,8,purple energy,אנרגיה סגולה,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,9,Vast amounts of energy.,כמות עצומה של אנרגיה.,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,10,beam,אלומה,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,11,An intense beam of energy.,קרן מרוכזת של אנרגיה.,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,12,lamp,מנורה,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,13,bottled energy,אנרגיה אצורה,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,14,electric balls,כדורי חשמל,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,15,"From the looks of them, these globes contain high-power Wally coils, each one capable of discharging jillions of volts of deadly electricity.","מהמראה שלהם, הגלובוסים מכילים סלילי וולי רבי עוצמה, כשכל אחד מהם מסוגל לפרוק טריליוני וולטים של אנרגיה קטלנית.",
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,16,blue machine,מכונה כחולה,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,17,bottled energy,אנרגיה אצורה,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,18,"The egg-shaped globe pulses with blue-white light. It appears to be some exotic form of bottled energy, or maybe a 60,000 watt light bulb.","הגלובוס בצורת הביצה פועם באור כחלחל-לבן. זה נראה גרסה אקזוטית של אנרגיה אצורה, או אם תרצו נורת חשמל בת 60,000 ואט.",
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,19,rounded purple thing,משהו סגלגל עגלגל,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,20,Looks like a great place to curl up and take a nap. Too bad you're in such a hurry.,נראה כמו המקום המושלם להצטנף בו ולחטוף תנומה. חבל מאד שאתה ממהר.,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,21,gold machine,מכונת זהב,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,22,It's an expensive-looking machine that goes `ping.',מכונה יוקרתית שעושה 'פינג'.,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,23,blue speaker,רמקול כחול,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,24,"It does sort of look like a speaker, doesn't it. But it isn't.","זה נראה כמו סוג של רמקול, אין ספק. אבל זה לא.",
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,25,hole,חור,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,26,Your engineering expertise informs you that this is a carelessly discarded Williamson coil.,כישורי ההנדסה שלך מדווחים כי זהו סליל וויליאמסון שהושלך כחפץ אשר אין לו הופכים.,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,27,cleaning droid,דרואיד ניקוי,
 לא לערוך!! - גיבוי של טקסטים מ,rm60.sc,28,"Broom at the ready, the cleaning droid waits for something useful to do.","עם מטאטא בהיכון, רובוט הניקוי מחכה למשהו מועיל לעשות.",
 לא לערוך!! - גיבוי של טקסטים מ,rm61.sc,0,You are standing in the upper level of one of the Deltaur's hallways. You can't help but be impressed with the subtle decorating and color sense shown by the Sariens in their ship design.,אתה עומד במפלס העליון של אחד ממסדרונות הדלטאור. אינך יכול שלא להתרשם מהעיצוב העדין ומהחושים המפותחים שהפגינו הסרייאנים בעיצוב חלליתם.,
 לא לערוך!! - גיבוי של טקסטים מ,rm61.sc,1,"The globes crackle with many colors of light and, you suspect, even less healthful manifestations of the electromagnetic spectrum.","הגלובוס מפצפץ בערבוביה של צבעים ואור, בנוסף לביטוי בריא פחות של ספקטרום אלקטרומגנטי.",
 לא לערוך!! - גיבוי של טקסטים מ,rm61.sc,2,"The globes crackle with many colors of light and, you suspect, even less healthful manifestations of the electromagnetic spectrum.","הגלובוס מפצפץ בערבוביה של צבעים ואור, בנוסף לביטוי בריא פחות של ספקטרום אלקטרומגנטי.",
 לא לערוך!! - גיבוי של טקסטים מ,rm61.sc,3,viewer,מרקע,
 לא לערוך!! - גיבוי של טקסטים מ,rm61.sc,4,It looks like some kind of cartridge reader. Maybe the cartridge you have will work in it.,זה נראה מעין קורא מחסניות. אולי המחסנית שברשותך תעבוד כאן.,
 לא לערוך!! - גיבוי של טקסטים מ,rm61.sc,5,A tiny little sign tacked on the front reads: Witzend Coil. Disconnect from power supply before servicing.,מקדימה מודבק שלט זעיר שעליו נכתב: סליל וויצנד. יש לנתק מזרם החשמל לפני השימוש.,
 לא לערוך!! - גיבוי של טקסטים מ,rm61.sc,6,small machine,מכונה קטנה,
 לא לערוך!! - גיבוי של טקסטים מ,rm61.sc,7,I give up. YOU tell ME what it is.,אני התייאשתי. אתה תגיד לי מה זה.,
 לא לערוך!! - גיבוי של טקסטים מ,rm61.sc,8,upper level machine,מכונה בקומה העליונה,
 לא לערוך!! - גיבוי של טקסטים מ,rm61.sc,9,It looks like some type of experimental orifice.,זה נראה כמו נקב נסיוני.,
 לא לערוך!! - גיבוי של טקסטים מ,rm62.sc,0,This seems to be just another visually confusing hallway between someplace and someplace else aboard the Deltaur.,זה נראה כמו עוד מסדרון סתמי ומבלבל ויזואלית בין מקום אחד למקום אחר בתשלובת הדלטאורית.,
 לא לערוך!! - גיבוי של טקסטים מ,rm62.sc,1,An elevator door to the lower level,דלת מעלית אל הקומה התחתונה,
 לא לערוך!! - גיבוי של טקסטים מ,rm62.sc,2,An elevator door to the upper level,דלת מעלית אל הקומה העליונה,
 לא לערוך!! - גיבוי של טקסטים מ,rm62.sc,3,elevator door,דלת מעלית,
 לא לערוך!! - גיבוי של טקסטים מ,rm62.sc,4,elevator door,דלת מעלית,
 לא לערוך!! - גיבוי של טקסטים מ,rm62.sc,5,lights,מנורות,
 לא לערוך!! - גיבוי של טקסטים מ,rm62.sc,6,"These egg-shaped lights - if that's what they are - are just another example of the rather whimsical designs you've observed on this ship. For ugly, smelly, green, planet- destroying murderers, the Sariens appear to have a great sense of aesthetics.","המנורות דמויות הביצה - אם זה מה שהם - הם רק עוד דוגמה לשפה העיצובית הגחמנית השלטת בספינה. יחסית לרוצחים מכוערים, מסריחים, ירוקים, ומשמידי כוכבים, הסרייאנים מתגלים כבעלי חוש אסתטיקה מפותח.",
